clip_id,dasakam,verse,half,split,audio_path,text_devanagari,text_clean,text_model_kannada,slp1,duration_s,sample_rate,channels,bit_depth,analysis_issues
nar_031_003_1,31,3,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 31/Narayaneeyam Dasakam 31.3.1.flac,विश्वेशं मां त्रिपदमिह किं याचसे बालिशस्त्वं सर्वां भूमिं वृणु किममुनेत्यालपत्त्वां स दृप्यन् ।,विश्वेशं मां त्रिपदमिह किं याचसे बालिशस्त्वं सर्वां भूमिं वृणु किममुनेत्यालपत्त्वां स दृप्यन् ।,ವಿಶ್ವೇಶಂ ಮಾಂ ತ್ರಿಪದಮಿಹ ಕಿಂ ಯಾಚಸೇ ಬಾಲಿಶಸ್ತ್ವಂ ಸರ್ವಾಂ ಭೂಮಿಂ ವೃಣು ಕಿಮಮುನೇತ್ಯಾಲಪತ್ತ್ವಾಂ ಸ ದೃಪ್ಯನ್,viSveSaM mAM tripadamiha kiM yAcase bAliSastvaM sarvAM BUmiM vfRu kimamunetyAlapattvAM sa dfpyan,13.878687,48000,2,16,
nar_031_003_2,31,3,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 31/Narayaneeyam Dasakam 31.3.2.flac,यस्माद्दर्पात्त्रिपदपरिपूर्त्यक्षमः क्षेपवादान् बन्धं चासावगमदतदर्होऽपि गाढोपशान्त्यै ॥,यस्माद्दर्पात्त्रिपदपरिपूर्त्यक्षमः क्षेपवादान् बन्धं चासावगमदतदर्होऽपि गाढोपशान्त्यै ॥,ಯಸ್ಮಾದ್ದರ್ಪಾತ್ತ್ರಿಪದಪರಿಪೂರ್ತ್ಯಕ್ಷಮಃ ಕ್ಷೇಪವಾದಾನ್ ಬನ್ಧಂ ಚಾಸಾವಗಮದತದರ್ಹೋಽಪಿ ಗಾಢೋಪಶಾನ್ತ್ಯೈ,yasmAddarpAttripadaparipUrtyakzamaH kzepavAdAn banDaM cAsAvagamadatadarhopi gAQopaSAntyE,14.277542,48000,2,16,
nar_031_004_1,31,4,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 31/Narayaneeyam Dasakam 31.4.1.flac,पादत्रय्या यदि न मुदितो विष्टपैर्नापि तुष्येत् इत्युक्तेऽस्मिन्वरद भवते दातुकामेऽथ तोयम् ।,पादत्रय्या यदि न मुदितो विष्टपैर्नापि तुष्येत् इत्युक्तेऽस्मिन्वरद भवते दातुकामेऽथ तोयम् ।,ಪಾದತ್ರಯ್ಯಾ ಯದಿ ನ ಮುದಿತೋ ವಿಷ್ಟಪೈರ್ನಾಪಿ ತುಷ್ಯೇತ್ ಇತ್ಯುಕ್ತೇಽಸ್ಮಿನ್ವರದ ಭವತೇ ದಾತುಕಾಮೇಽಥ ತೋಯಮ್,pAdatrayyA yadi na mudito vizwapErnApi tuzyet ityuktesminvarada Bavate dAtukAmeTa toyam,14.170333,48000,2,16,
nar_031_004_2,31,4,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 31/Narayaneeyam Dasakam 31.4.2.flac,दैत्याचार्यस्तव खलु परीक्षार्थिनः प्रेरणात्तं मा मा देयं हरिरयमिति व्यक्तमेवाबभाषे ॥,दैत्याचार्यस्तव खलु परीक्षार्थिनः प्रेरणात्तं मा मा देयं हरिरयमिति व्यक्तमेवाबभाषे ॥,ದೈತ್ಯಾಚಾರ್ಯಸ್ತವ ಖಲು ಪರೀಕ್ಷಾರ್ಥಿನಃ ಪ್ರೇರಣಾತ್ತಂ ಮಾ ಮಾ ದೇಯಂ ಹರಿರಯಮಿತಿ ವ್ಯಕ್ತಮೇವಾಬಭಾಷೇ,dEtyAcAryastava Kalu parIkzArTinaH preraRAttaM mA mA deyaM harirayamiti vyaktamevAbaBAze,14.084542,48000,2,16,
nar_031_005_1,31,5,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 31/Narayaneeyam Dasakam 31.5.1.flac,याचत्येवं यदि स भगवान्पूर्णकामोऽस्मि सोऽहं दास्याम्येव स्थिरमिति वदन् काव्यशप्तोऽपि दैत्यः ।,याचत्येवं यदि स भगवान्पूर्णकामोऽस्मि सोऽहं दास्याम्येव स्थिरमिति वदन् काव्यशप्तोऽपि दैत्यः ।,ಯಾಚತ್ಯೇವಂ ಯದಿ ಸ ಭಗವಾನ್ಪೂರ್ಣಕಾಮೋಽಸ್ಮಿ ಸೋಽಹಂ ದಾಸ್ಯಾಮ್ಯೇವ ಸ್ಥಿರಮಿತಿ ವದನ್ ಕಾವ್ಯಶಪ್ತೋಽಪಿ ದೈತ್ಯಃ,yAcatyevaM yadi sa BagavAnpUrRakAmosmi sohaM dAsyAmyeva sTiramiti vadan kAvyaSaptopi dEtyaH,14.993792,48000,2,16,
nar_031_005_2,31,5,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 31/Narayaneeyam Dasakam 31.5.2.flac,विन्ध्यावल्या निजदयितया दत्तपाद्याय तुभ्यं चित्रं चित्रं सकलमपि स प्रार्पयत्तोयपूर्वम् ॥,विन्ध्यावल्या निजदयितया दत्तपाद्याय तुभ्यं चित्रं चित्रं सकलमपि स प्रार्पयत्तोयपूर्वम् ॥,ವಿನ್ಧ್ಯಾವಲ್ಯಾ ನಿಜದಯಿತಯಾ ದತ್ತಪಾದ್ಯಾಯ ತುಭ್ಯಂ ಚಿತ್ರಂ ಚಿತ್ರಂ ಸಕಲಮಪಿ ಸ ಪ್ರಾರ್ಪಯತ್ತೋಯಪೂರ್ವಮ್,vinDyAvalyA nijadayitayA dattapAdyAya tuByaM citraM citraM sakalamapi sa prArpayattoyapUrvam,13.784333,48000,2,16,
nar_031_006_1,31,6,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 31/Narayaneeyam Dasakam 31.6.1.flac,निस्सन्देहं दितिकुलपतौ त्वय्यशेषार्पणं तत् व्यातन्वाने मुमुचुरृषयः सामराः पुष्पवर्षम् ।,निस्सन्देहं दितिकुलपतौ त्वय्यशेषार्पणं तत् व्यातन्वाने मुमुचुरृषयः सामराः पुष्पवर्षम् ।,ನಿಸ್ಸನ್ದೇಹಂ ದಿತಿಕುಲಪತೌ ತ್ವಯ್ಯಶೇಷಾರ್ಪಣಂ ತತ್ ವ್ಯಾತನ್ವಾನೇ ಮುಮುಚುರೃಷಯಃ ಸಾಮರಾಃ ಪುಷ್ಪವರ್ಷಮ್,nissandehaM ditikulapatO tvayyaSezArpaRaM tat vyAtanvAne mumucurfzayaH sAmarAH puzpavarzam,14.873688,48000,2,16,
nar_031_006_2,31,6,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 31/Narayaneeyam Dasakam 31.6.2.flac,दिव्यं रूपं तव च तदिदं पश्यतां विश्वभाजाम् उच्चैरुच्चैरवृधदवधीकृत्य विश्वाण्डभाण्डम् ॥,दिव्यं रूपं तव च तदिदं पश्यतां विश्वभाजाम् उच्चैरुच्चैरवृधदवधीकृत्य विश्वाण्डभाण्डम् ॥,ದಿವ್ಯಂ ರೂಪಂ ತವ ಚ ತದಿದಂ ಪಶ್ಯತಾಂ ವಿಶ್ವಭಾಜಾಮ್ ಉಚ್ಚೈರುಚ್ಚೈರವೃಧದವಧೀಕೃತ್ಯ ವಿಶ್ವಾಣ್ಡಭಾಣ್ಡಮ್,divyaM rUpaM tava ca tadidaM paSyatAM viSvaBAjAm uccEruccEravfDadavaDIkftya viSvARqaBARqam,14.110292,48000,2,16,
nar_031_007_1,31,7,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 31/Narayaneeyam Dasakam 31.7.1.flac,त्वत्पादाग्रं निजपदगतं पुण्डरीकोद्भवोऽसौ कुण्डीतोयैरसिचदपुनाद्यज्जलं विश्वलोकान् ।,त्वत्पादाग्रं निजपदगतं पुण्डरीकोद्भवोऽसौ कुण्डीतोयैरसिचदपुनाद्यज्जलं विश्वलोकान् ।,ತ್ವತ್ಪಾದಾಗ್ರಂ ನಿಜಪದಗತಂ ಪುಣ್ಡರೀಕೋದ್ಭವೋಽಸೌ ಕುಣ್ಡೀತೋಯೈರಸಿಚದಪುನಾದ್ಯಜ್ಜಲಂ ವಿಶ್ವಲೋಕಾನ್,tvatpAdAgraM nijapadagataM puRqarIkodBavosO kuRqItoyErasicadapunAdyajjalaM viSvalokAn,14.015937,48000,2,16,
nar_031_007_2,31,7,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 31/Narayaneeyam Dasakam 31.7.2.flac,हर्षोत्कर्षात्सुबहु ननृते खेचरैरुत्सवेऽस्मिन् भेरीं निघ्नन् भुवनमचरज्जाम्बवान् भक्तिशाली ॥,हर्षोत्कर्षात्सुबहु ननृते खेचरैरुत्सवेऽस्मिन् भेरीं निघ्नन् भुवनमचरज्जाम्बवान् भक्तिशाली ॥,ಹರ್ಷೋತ್ಕರ್ಷಾತ್ಸುಬಹು ನನೃತೇ ಖೇಚರೈರುತ್ಸವೇಽಸ್ಮಿನ್ ಭೇರೀಂ ನಿಘ್ನನ್ ಭುವನಮಚರಜ್ಜಾಮ್ಬವಾನ್ ಭಕ್ತಿಶಾಲೀ,harzotkarzAtsubahu nanfte KecarErutsavesmin BerIM niGnan BuvanamacarajjAmbavAn BaktiSAlI,14.341875,48000,2,16,
nar_031_008_1,31,8,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 31/Narayaneeyam Dasakam 31.8.1.flac,तावद्दैत्यास्त्वनुमतिमृते भर्तुरारब्धयुद्धा: देवोपेतैर्भवदनुचरैः सङ्गता भङ्गमापन् ।,तावद्दैत्यास्त्वनुमतिमृते भर्तुरारब्धयुद्धा: देवोपेतैर्भवदनुचरैः सङ्गता भङ्गमापन् ।,ತಾವದ್ದೈತ್ಯಾಸ್ತ್ವನುಮತಿಮೃತೇ ಭರ್ತುರಾರಬ್ಧಯುದ್ಧಾಃ ದೇವೋಪೇತೈರ್ಭವದನುಚರೈಃ ಸಙ್ಗತಾ ಭಙ್ಗಮಾಪನ್,tAvaddEtyAstvanumatimfte BarturArabDayudDAH devopetErBavadanucarEH saNgatA BaNgamApan,14.509146,48000,2,16,
nar_031_008_2,31,8,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 31/Narayaneeyam Dasakam 31.8.2.flac,कालात्मायं वसति पुरतो यद्वशात्प्राग्जिताः स्मः किं वो युद्धैरिति बलिगिरा तेऽथ पातालमापुः ॥,कालात्मायं वसति पुरतो यद्वशात्प्राग्जिताः स्मः किं वो युद्धैरिति बलिगिरा तेऽथ पातालमापुः ॥,ಕಾಲಾತ್ಮಾಯಂ ವಸತಿ ಪುರತೋ ಯದ್ವಶಾತ್ಪ್ರಾಗ್ಜಿತಾಃ ಸ್ಮಃ ಕಿಂ ವೋ ಯುದ್ಧೈರಿತಿ ಬಲಿಗಿರಾ ತೇಽಥ ಪಾತಾಲಮಾಪುಃ,kAlAtmAyaM vasati purato yadvaSAtprAgjitAH smaH kiM vo yudDEriti baligirA teTa pAtAlamApuH,15.010938,48000,2,16,
nar_031_009_1,31,9,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 31/Narayaneeyam Dasakam 31.9.1.flac,पाशैर्बद्धं पतगपतिना दैत्यमुच्चैरवादी: तार्त्तीयीकं दिश मम पदं किं न विश्वेश्वरोऽसि ।,पाशैर्बद्धं पतगपतिना दैत्यमुच्चैरवादी: तार्त्तीयीकं दिश मम पदं किं न विश्वेश्वरोऽसि ।,ಪಾಶೈರ್ಬದ್ಧಂ ಪತಗಪತಿನಾ ದೈತ್ಯಮುಚ್ಚೈರವಾದೀಃ ತಾರ್ತ್ತೀಯೀಕಂ ದಿಶ ಮಮ ಪದಂ ಕಿಂ ನ ವಿಶ್ವೇಶ್ವರೋಽಸಿ,pASErbadDaM patagapatinA dEtyamuccEravAdIH tArttIyIkaM diSa mama padaM kiM na viSveSvarosi,14.27325,48000,2,16,
nar_031_009_2,31,9,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 31/Narayaneeyam Dasakam 31.9.2.flac,पादं मूर्ध्नि प्रणय भगवन्नित्यकम्पं वदन्तं प्रह्लादस्तं स्वयमुपगतो मानयन्नस्तवीत्त्वाम् ॥,पादं मूर्ध्नि प्रणय भगवन्नित्यकम्पं वदन्तं प्रह्लादस्तं स्वयमुपगतो मानयन्नस्तवीत्त्वाम् ॥,ಪಾದಂ ಮೂರ್ಧ್ನಿ ಪ್ರಣಯ ಭಗವನ್ನಿತ್ಯಕಮ್ಪಂ ವದನ್ತಂ ಪ್ರಹ್ಲಾದಸ್ತಂ ಸ್ವಯಮುಪಗತೋ ಮಾನಯನ್ನಸ್ತವೀತ್ತ್ವಾಮ್,pAdaM mUrDni praRaya BagavannityakampaM vadantaM prahlAdastaM svayamupagato mAnayannastavIttvAm,13.827229,48000,2,16,
nar_031_010_1,31,10,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 31/Narayaneeyam Dasakam 31.10.1.flac,दर्पोच्छित्त्यै विहितमखिलं दैत्य सिद्धोऽसि पुण्यै: लोकस्तेऽस्तु त्रिदिवविजयी वासवत्वं च पश्चात् ।,दर्पोच्छित्त्यै विहितमखिलं दैत्य सिद्धोऽसि पुण्यै: लोकस्तेऽस्तु त्रिदिवविजयी वासवत्वं च पश्चात् ।,ದರ್ಪೋಚ್ಛಿತ್ತ್ಯೈ ವಿಹಿತಮಖಿಲಂ ದೈತ್ಯ ಸಿದ್ಧೋಽಸಿ ಪುಣ್ಯೈಃ ಲೋಕಸ್ತೇಽಸ್ತು ತ್ರಿದಿವವಿಜಯೀ ವಾಸವತ್ವಂ ಚ ಪಶ್ಚಾತ್,darpocCittyE vihitamaKilaM dEtya sidDosi puRyEH lokastestu tridivavijayI vAsavatvaM ca paScAt,14.401917,48000,2,16,
nar_031_010_2,31,10,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 31/Narayaneeyam Dasakam 31.10.2.flac,मत्सायुज्यं भज च पुनरित्यन्वगृह्णा बलिं तं विप्रैस्सन्तानितमखवरः पाहि वातालयेश ॥,मत्सायुज्यं भज च पुनरित्यन्वगृह्णा बलिं तं विप्रैस्सन्तानितमखवरः पाहि वातालयेश ॥,ಮತ್ಸಾಯುಜ್ಯಂ ಭಜ ಚ ಪುನರಿತ್ಯನ್ವಗೃಹ್ಣಾ ಬಲಿಂ ತಂ ವಿಪ್ರೈಸ್ಸನ್ತಾನಿತಮಖವರಃ ಪಾಹಿ ವಾತಾಲಯೇಶ,matsAyujyaM Baja ca punarityanvagfhRA baliM taM viprEssantAnitamaKavaraH pAhi vAtAlayeSa,13.175313,48000,2,16,
nar_032_001_1,32,1,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 32/Narayaneeyam Dasakam 32.1.1.flac,पुरा हयग्रीवमहासुरेण षष्ठान्तरान्तोद्यदकाण्डकल्पे ।,पुरा हयग्रीवमहासुरेण षष्ठान्तरान्तोद्यदकाण्डकल्पे ।,ಪುರಾ ಹಯಗ್ರೀವಮಹಾಸುರೇಣ ಷಷ್ಠಾನ್ತರಾನ್ತೋದ್ಯದಕಾಣ್ಡಕಲ್ಪೇ,purA hayagrIvamahAsureRa zazWAntarAntodyadakARqakalpe,8.843458,48000,2,16,
nar_032_001_2,32,1,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 32/Narayaneeyam Dasakam 32.1.2.flac,निद्रोन्मुखब्रह्ममुखाद्धृतेषु वेदेष्वधित्सः किल मत्स्यरूपम् ॥,निद्रोन्मुखब्रह्ममुखाद्धृतेषु वेदेष्वधित्सः किल मत्स्यरूपम् ॥,ನಿದ್ರೋನ್ಮುಖಬ್ರಹ್ಮಮುಖಾದ್ಧೃತೇಷು ವೇದೇಷ್ವಧಿತ್ಸಃ ಕಿಲ ಮತ್ಸ್ಯರೂಪಮ್,nidronmuKabrahmamuKAdDftezu vedezvaDitsaH kila matsyarUpam,9.512771,48000,2,16,
nar_032_002_1,32,2,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 32/Narayaneeyam Dasakam 32.2.1.flac,सत्यव्रतस्य द्रमिलाधिभर्तु: नदीजले तर्पयतस्तदानीम् ।,सत्यव्रतस्य द्रमिलाधिभर्तु: नदीजले तर्पयतस्तदानीम् ।,ಸತ್ಯವ್ರತಸ್ಯ ದ್ರಮಿಲಾಧಿಭರ್ತುಃ ನದೀಜಲೇ ತರ್ಪಯತಸ್ತದಾನೀಮ್,satyavratasya dramilADiBartuH nadIjale tarpayatastadAnIm,9.729667,48000,2,16,
nar_032_002_2,32,2,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 32/Narayaneeyam Dasakam 32.2.2.flac,कराञ्जलौ सञ्ज्वलिताकृतिस्त्वम् अदृश्यथाः कश्चन बालमीनः ॥,कराञ्जलौ सञ्ज्वलिताकृतिस्त्वम् अदृश्यथाः कश्चन बालमीनः ॥,ಕರಾಞ್ಜಲೌ ಸಞ್ಜ್ವಲಿತಾಕೃತಿಸ್ತ್ವಮ್ ಅದೃಶ್ಯಥಾಃ ಕಶ್ಚನ ಬಾಲಮೀನಃ,karAYjalO saYjvalitAkftistvam adfSyaTAH kaScana bAlamInaH,10.027146,48000,2,16,
nar_032_003_1,32,3,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 32/Narayaneeyam Dasakam 32.3.1.flac,क्षिप्तं जले त्वां चकितं विलोक्य निन्येऽम्बुपात्रेण मुनिः स्वगेहम् ।,क्षिप्तं जले त्वां चकितं विलोक्य निन्येऽम्बुपात्रेण मुनिः स्वगेहम् ।,ಕ್ಷಿಪ್ತಂ ಜಲೇ ತ್ವಾಂ ಚಕಿತಂ ವಿಲೋಕ್ಯ ನಿನ್ಯೇಽಮ್ಬುಪಾತ್ರೇಣ ಮುನಿಃ ಸ್ವಗೇಹಮ್,kziptaM jale tvAM cakitaM vilokya ninyembupAtreRa muniH svageham,10.547708,48000,2,16,
nar_032_003_2,32,3,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 32/Narayaneeyam Dasakam 32.3.2.flac,स्वल्पैरहोभिः कलशीं च कूपं वापीं सरश्चानशिषे विभो त्वम् ॥,स्वल्पैरहोभिः कलशीं च कूपं वापीं सरश्चानशिषे विभो त्वम् ॥,ಸ್ವಲ್ಪೈರಹೋಭಿಃ ಕಲಶೀಂ ಚ ಕೂಪಂ ವಾಪೀಂ ಸರಶ್ಚಾನಶಿಷೇ ವಿಭೋ ತ್ವಮ್,svalpErahoBiH kalaSIM ca kUpaM vApIM saraScAnaSize viBo tvam,10.361792,48000,2,16,
nar_032_004_1,32,4,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 32/Narayaneeyam Dasakam 32.4.1.flac,योगप्रभावाद्भवदाज्ञयैव नीतस्ततस्त्वं मुनिना पयोधिम् ।,योगप्रभावाद्भवदाज्ञयैव नीतस्ततस्त्वं मुनिना पयोधिम् ।,ಯೋಗಪ್ರಭಾವಾದ್ಭವದಾಜ್ಞಯೈವ ನೀತಸ್ತತಸ್ತ್ವಂ ಮುನಿನಾ ಪಯೋಧಿಮ್,yogapraBAvAdBavadAjYayEva nItastatastvaM muninA payoDim,10.225458,48000,2,16,
nar_032_004_2,32,4,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 32/Narayaneeyam Dasakam 32.4.2.flac,पृष्टोऽमुना कल्पदिदृक्षुमेनं सप्ताहमास्वेति वदन्नयासीः ॥,पृष्टोऽमुना कल्पदिदृक्षुमेनं सप्ताहमास्वेति वदन्नयासीः ॥,ಪೃಷ್ಟೋಽಮುನಾ ಕಲ್ಪದಿದೃಕ್ಷುಮೇನಂ ಸಪ್ತಾಹಮಾಸ್ವೇತಿ ವದನ್ನಯಾಸೀಃ,pfzwomunA kalpadidfkzumenaM saptAhamAsveti vadannayAsIH,10.380396,48000,2,16,
nar_032_005_1,32,5,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 32/Narayaneeyam Dasakam 32.5.1.flac,प्राप्ते त्वदुक्तेऽहनि वारिधारा- परिप्लुते भूमितले मुनीन्द्रः ।,प्राप्ते त्वदुक्तेऽहनि वारिधारा- परिप्लुते भूमितले मुनीन्द्रः ।,ಪ್ರಾಪ್ತೇ ತ್ವದುಕ್ತೇಽಹನಿ ವಾರಿಧಾರಾ ಪರಿಪ್ಲುತೇ ಭೂಮಿತಲೇ ಮುನೀನ್ದ್ರಃ,prApte tvaduktehani vAriDArA pariplute BUmitale munIndraH,9.370229,48000,2,16,
nar_032_005_2,32,5,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 32/Narayaneeyam Dasakam 32.5.2.flac,सप्तर्षिभिः सार्धमपारवारिण्यु- द्घूर्णमानः शरणं ययौ त्वाम् ॥,सप्तर्षिभिः सार्धमपारवारिण्यु- द्घूर्णमानः शरणं ययौ त्वाम् ॥,ಸಪ್ತರ್ಷಿಭಿಃ ಸಾರ್ಧಮಪಾರವಾರಿಣ್ಯು ದ್ಘೂರ್ಣಮಾನಃ ಶರಣಂ ಯಯೌ ತ್ವಾಮ್,saptarziBiH sArDamapAravAriRyu dGUrRamAnaH SaraRaM yayO tvAm,9.872208,48000,2,16,
nar_032_006_1,32,6,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 32/Narayaneeyam Dasakam 32.6.1.flac,धरां त्वदादेशकरीमवाप्तां नौरूपिणीमारुरुहुस्तदा ते ।,धरां त्वदादेशकरीमवाप्तां नौरूपिणीमारुरुहुस्तदा ते ।,ಧರಾಂ ತ್ವದಾದೇಶಕರೀಮವಾಪ್ತಾಂ ನೌರೂಪಿಣೀಮಾರುರುಹುಸ್ತದಾ ತೇ,DarAM tvadAdeSakarImavAptAM nOrUpiRImAruruhustadA te,9.977562,48000,2,16,
nar_032_006_2,32,6,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 32/Narayaneeyam Dasakam 32.6.2.flac,तत्कम्पकम्प्रेषु च तेषु भूय: त्वमम्बुधेराविरभूर्महीयान् ॥,तत्कम्पकम्प्रेषु च तेषु भूय: त्वमम्बुधेराविरभूर्महीयान् ॥,ತತ್ಕಮ್ಪಕಮ್ಪ್ರೇಷು ಚ ತೇಷು ಭೂಯಃ ತ್ವಮಮ್ಬುಧೇರಾವಿರಭೂರ್ಮಹೀಯಾನ್,tatkampakamprezu ca tezu BUyaH tvamambuDerAviraBUrmahIyAn,10.45475,48000,2,16,
nar_032_007_1,32,7,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 32/Narayaneeyam Dasakam 32.7.1.flac,झषाकृतिं योजनलक्षदीर्घां दधानमुच्चैस्तरतेजसं त्वाम् ।,झषाकृतिं योजनलक्षदीर्घां दधानमुच्चैस्तरतेजसं त्वाम् ।,ಝಷಾಕೃತಿಂ ಯೋಜನಲಕ್ಷದೀರ್ಘಾಂ ದಧಾನಮುಚ್ಚೈಸ್ತರತೇಜಸಂ ತ್ವಾಮ್,JazAkftiM yojanalakzadIrGAM daDAnamuccEstaratejasaM tvAm,9.927979,48000,2,16,
nar_032_007_2,32,7,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 32/Narayaneeyam Dasakam 32.7.2.flac,निरीक्ष्य तुष्टा मुनयस्त्वदुक्त्या त्वत्तुङ्गश‍ृङ्गे तरणिं बबन्धुः ॥,निरीक्ष्य तुष्टा मुनयस्त्वदुक्त्या त्वत्तुङ्गशृङ्गे तरणिं बबन्धुः ॥,ನಿರೀಕ್ಷ್ಯ ತುಷ್ಟಾ ಮುನಯಸ್ತ್ವದುಕ್ತ್ಯಾ ತ್ವತ್ತುಙ್ಗಶೃಙ್ಗೇ ತರಣಿಂ ಬಬನ್ಧುಃ,nirIkzya tuzwA munayastvaduktyA tvattuNgaSfNge taraRiM babanDuH,9.971375,48000,2,16,
nar_032_008_1,32,8,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 32/Narayaneeyam Dasakam 32.8.1.flac,आकृष्टनौको मुनिमण्डलाय प्रदर्शयन्विश्वजगद्विभागान् ।,आकृष्टनौको मुनिमण्डलाय प्रदर्शयन्विश्वजगद्विभागान् ।,ಆಕೃಷ್ಟನೌಕೋ ಮುನಿಮಣ್ಡಲಾಯ ಪ್ರದರ್ಶಯನ್ವಿಶ್ವಜಗದ್ವಿಭಾಗಾನ್,AkfzwanOko munimaRqalAya pradarSayanviSvajagadviBAgAn,9.630521,48000,2,16,
nar_032_008_2,32,8,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 32/Narayaneeyam Dasakam 32.8.2.flac,संस्तूयमानो नृवरेण तेन ज्ञानं परं चोपदिशन्नचारीः ॥,संस्तूयमानो नृवरेण तेन ज्ञानं परं चोपदिशन्नचारीः ॥,ಸಂಸ್ತೂಯಮಾನೋ ನೃವರೇಣ ತೇನ ಜ್ಞಾನಂ ಪರಂ ಚೋಪದಿಶನ್ನಚಾರೀಃ,saMstUyamAno nfvareRa tena jYAnaM paraM copadiSannacArIH,10.237854,48000,2,16,
nar_032_009_1,32,9,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 32/Narayaneeyam Dasakam 32.9.1.flac,कल्पावधौ सप्तमुनीन्पुरोवत् प्रस्थाप्य सत्यव्रतभूमिपं तम् ।,कल्पावधौ सप्तमुनीन्पुरोवत् प्रस्थाप्य सत्यव्रतभूमिपं तम् ।,ಕಲ್ಪಾವಧೌ ಸಪ್ತಮುನೀನ್ಪುರೋವತ್ ಪ್ರಸ್ಥಾಪ್ಯ ಸತ್ಯವ್ರತಭೂಮಿಪಂ ತಮ್,kalpAvaDO saptamunInpurovat prasTApya satyavrataBUmipaM tam,10.491938,48000,2,16,
